type,time ms,percent
computation_time,11433.518552734375,88.16944160724461
exposed_comm_time,1181.4927724609374,9.111067387559633
exposed_memcpy_time,78.6019775390625,0.6061382099377374
busy_time,12693.613302734375,97.88664720474199
idle_time,274.0525283203125,2.113352795258013
total_time,12967.665831054688,100.0
total_comm_time,1675.7225908203125,12.922314722263495
total_memcpy_time,89.518150390625,0.6903181463563693
